blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090010104004',305,6.03751,5.81043,0.26671,0.57152,41526.56287,2125.13566,6.81194,28478.60262,81268.00000,2.66000,1.19674,48.11402,34.81205,55.33867,42.03670,39.25461,25.95264,13.30197,1.79283,18276.99479,99.64191,65014.40000,2.66000,1.19674,56.16402,40.15469,64.37060,48.36127,46.10047,30.09114,16.00933,1.71227,17740.79983,101.02862,121902.00000,4.00000,2.00000,40.11044,27.04076,44.93568,31.86600,34.19335,21.12367,13.06968,2.45092,24982.56232,81.19106,56600.00000,3.00000,1.00000,61.42968,44.26278,70.74055,53.57366,50.01196,32.84506,17.16690,1.63837,16899.63226,109.99716,11139.00000,1.00000,1.00000,191.45530,143.88236,209.95565,162.38271,168.76874,121.19580,47.57294,0.89827,9709.15925,104.02322,61103.75940,1.00000,1.00000,55.56937,43.54505,67.59505,55.57072,40.82256,28.79824,12.02432,1.20669,12093.57950,93.44552,30551.87970,1.00000,1.00000,87.87104,67.18534,105.47321,84.78751,66.28589,45.60019,20.68570,1.08109,11122.58258,97.75303,65014.40000,2.00000,0.00000,51.88765,41.01408,62.76150,51.88792,38.55330,27.67973,10.87357,1.16826,10618.52664,132.07864
'090010104005',260,6.58577,6.58578,0.17731,0.63325,41630.62501,2121.50163,8.72888,33347.59036,81268.00000,2.66000,1.19674,54.59437,41.22952,61.35422,47.98937,39.10661,25.74176,13.36485,1.77568,18304.50953,124.82047,65014.40000,2.66000,1.19674,64.57477,48.48798,72.70707,56.62028,45.94254,29.85575,16.08679,1.69529,17760.59635,126.26049,121902.00000,4.00000,2.00000,41.87089,28.76177,45.10203,31.99291,34.46788,21.35876,13.10912,2.42887,24989.76282,113.26984,56600.00000,3.00000,1.00000,70.75939,53.49855,79.95828,62.69744,49.68345,32.42261,17.26084,1.62180,16925.45447,134.58406,11139.00000,1.00000,1.00000,291.04760,243.06491,344.23909,296.25640,169.17850,121.19580,47.98270,0.88588,9678.42799,125.03903,61103.75940,1.00000,1.00000,65.17673,53.07981,75.92279,63.82586,40.55602,28.45910,12.09693,1.19303,12121.72214,114.05465,30551.87970,1.00000,1.00000,109.73756,88.89895,128.85160,108.01299,65.94461,45.10600,20.83861,1.06795,11126.75026,118.52777,65014.40000,2.00000,0.00000,60.79761,49.85518,70.92915,59.98671,37.58486,26.64242,10.94244,1.15666,10695.76316,148.68740
'090010104006',333,7.28025,7.25607,0.15253,0.45759,41775.79699,2114.37988,6.48073,33493.68421,81268.00000,2.66000,1.19674,52.62306,39.57112,55.50587,42.45392,46.27536,33.22341,13.05195,1.74547,17586.98670,125.91263,65014.40000,2.66000,1.19674,61.33332,45.63728,64.49561,48.79956,54.37021,38.67416,15.69605,1.66521,17040.60238,127.41490,121902.00000,4.00000,2.00000,41.65549,28.91852,44.72988,31.99291,34.88591,22.14894,12.73697,2.38266,23865.19975,108.62861,56600.00000,3.00000,1.00000,67.08493,50.21655,70.88873,54.02036,58.70924,41.84087,16.86837,1.59463,16250.82131,137.37392,11139.00000,1.00000,1.00000,196.12342,149.59023,209.01871,162.48551,167.72899,121.19580,46.53320,0.86344,9194.69520,127.44064,61103.75940,1.00000,1.00000,61.84784,50.03529,67.78199,55.96943,48.78130,36.96875,11.81255,1.16959,11656.83902,115.98139,30551.87970,1.00000,1.00000,97.13369,76.83461,105.46862,85.16954,78.78081,58.48174,20.29908,1.04492,10654.19108,120.64789,65014.40000,2.00000,0.00000,57.44296,46.54576,63.12557,52.22836,44.93030,34.03310,10.89720,1.14822,10495.80264,158.59828
'090010105001',333,7.37477,4.81902,0.17366,0.28943,45668.02323,2162.61799,5.47285,37290.73359,81268.00000,2.66000,1.19674,37.12654,24.38005,43.27162,30.52514,33.79795,21.05147,12.74649,1.72910,16710.37202,124.11650,65014.40000,2.66000,1.19674,43.47050,28.15756,50.39479,35.08185,39.71984,24.40691,15.31294,1.64848,16166.10610,125.62685,121902.00000,4.00000,2.00000,31.69532,19.33557,35.52602,23.16627,29.62036,17.26061,12.35974,2.33691,22630.80356,107.54110,56600.00000,3.00000,1.00000,47.39406,30.86469,55.38647,38.85709,43.06483,26.53546,16.52937,1.58454,15479.30499,137.83637,11139.00000,1.00000,1.00000,175.02243,130.65853,192.49210,148.12820,165.55970,121.19580,44.36390,0.85310,8378.92717,118.70039,61103.75940,1.00000,1.00000,40.78881,29.36434,51.68180,40.25733,34.88844,23.46397,11.42447,1.16194,10824.91199,107.17960,30551.87970,1.00000,1.00000,69.69909,50.17451,80.75270,61.22812,63.71172,44.18713,19.52458,1.03617,9828.84440,111.87116,65014.40000,2.00000,0.00000,38.55831,27.59892,48.65641,37.69702,33.08851,22.12912,10.95939,1.17545,10174.09217,159.94679
'090010105002',350,9.04314,8.88349,0.15229,0.55839,45418.48987,2136.01140,6.40211,42738.86792,81268.00000,2.66000,1.19674,39.16349,26.30245,53.46743,40.60639,35.19597,22.33493,12.86104,1.70860,16963.87555,151.14295,65014.40000,2.66000,1.19674,46.74776,31.28702,66.21872,50.75799,41.34705,25.88632,15.46074,1.62877,16417.46618,152.78240,121902.00000,4.00000,2.00000,33.84030,21.29623,42.72848,30.18441,31.37496,18.83089,12.54407,2.33908,23065.36765,135.92135,56600.00000,3.00000,1.00000,51.11647,34.50062,74.91973,58.30389,44.51410,27.89826,16.61585,1.55778,15629.58437,163.84437,11139.00000,1.00000,1.00000,204.96649,159.20896,342.01393,296.25640,166.95333,121.19580,45.75753,0.83735,8731.49905,148.85510,61103.75940,1.00000,1.00000,42.80088,31.17729,65.63009,54.00650,36.46870,24.84511,11.62359,1.14026,11193.83394,136.34951,30551.87970,1.00000,1.00000,78.02202,58.04646,127.98855,108.01299,64.16269,44.18713,19.97555,1.01691,10191.10819,141.44210,65014.40000,2.00000,0.00000,39.35194,28.60562,61.50431,50.75799,33.20749,22.46117,10.74632,1.11681,10064.04999,183.27696
'090010105003',314,5.20699,5.20699,0.04975,0.33166,44749.87231,2110.25103,5.71741,58612.55061,81268.00000,2.66000,1.19674,53.92213,40.69452,58.26221,45.03461,39.06804,25.84043,13.22761,1.76057,17399.49254,154.92702,65014.40000,2.66000,1.19674,63.19146,47.28315,67.56910,51.66078,48.20885,32.30054,15.90831,1.68002,16839.55009,156.22449,121902.00000,4.00000,2.00000,41.72755,28.92977,44.79070,31.99291,31.24383,18.44604,12.79779,2.37879,23654.71771,139.93691,56600.00000,3.00000,1.00000,70.69206,53.50994,75.48601,58.30389,54.28459,37.10247,17.18212,1.61756,16075.11524,168.10897,11139.00000,1.00000,1.00000,318.75799,271.89716,343.11723,296.25640,235.38763,188.52680,46.86083,0.87112,8851.32593,147.03710,61103.75940,1.00000,1.00000,65.66800,53.72646,71.32424,59.38270,46.30931,34.36777,11.94154,1.17950,11416.89001,137.14016,30551.87970,1.00000,1.00000,119.63012,99.13179,128.51133,108.01299,89.23388,68.73554,20.49833,1.05392,10372.12669,141.17045,65014.40000,2.00000,0.00000,61.60721,50.25137,66.85210,55.49626,43.65637,32.30054,11.35584,1.19830,10407.82150,188.93409
'090010105004',247,4.92699,4.01044,0.19484,0.56828,44695.06183,2113.36604,5.98999,24751.47679,81268.00000,2.66000,1.19674,48.01517,34.57135,61.43319,47.98937,39.33818,25.89436,13.44382,1.78790,17973.54475,144.94030,65014.40000,2.66000,1.19674,56.79031,40.60829,73.15732,56.97530,46.20631,30.02430,16.18202,1.70701,17431.27666,146.20496,121902.00000,4.00000,2.00000,38.48453,25.37284,45.10460,31.99291,34.20356,21.09187,13.11169,2.42618,24702.51887,130.80620,56600.00000,3.00000,1.00000,62.15433,44.71407,80.54664,63.10639,50.26063,32.82037,17.44026,1.63985,16621.54861,157.79464,11139.00000,1.00000,1.00000,232.89544,185.14662,290.14042,242.39160,195.87702,148.12820,47.74882,0.89027,9247.62891,136.78720,61103.75940,1.00000,1.00000,54.52652,42.43630,75.91608,63.82586,40.69460,28.60438,12.09022,1.20125,11678.37445,127.14048,30551.87970,1.00000,1.00000,92.77949,71.98506,120.58140,99.78697,74.80092,54.00650,20.79443,1.07461,10688.51269,131.06887,65014.40000,2.00000,0.00000,51.61636,40.35948,71.24359,59.98671,38.92408,27.66720,11.25688,1.19689,10358.73682,177.58999
'090010105005',321,7.07596,6.07262,0.09459,0.26485,42759.83441,2101.48830,6.35532,21891.62791,81268.00000,2.66000,1.19674,34.41605,21.51967,60.88576,47.98937,26.20504,13.30866,12.89639,1.70695,16963.14218,159.23569,65014.40000,2.66000,1.19674,41.47523,25.97692,75.48502,59.98671,30.92526,15.42694,15.49831,1.62651,16410.04001,160.72021,121902.00000,4.00000,2.00000,28.60792,16.15503,44.44580,31.99291,23.69495,11.24205,12.45289,2.31177,22872.66886,146.13808,56600.00000,3.00000,1.00000,45.77913,29.02669,85.65704,68.90459,33.40885,16.65640,16.75245,1.56398,15726.38082,172.08272,11139.00000,1.00000,1.00000,163.25569,117.83974,395.53715,350.12120,91.20103,45.78508,45.41595,0.83109,8564.05268,152.72287,61103.75940,1.00000,1.00000,37.94718,26.33672,75.43632,63.82586,26.31790,14.70743,11.61046,1.13865,11077.43973,141.39904,30551.87970,1.00000,1.00000,67.89292,47.98324,147.56140,127.65172,43.17943,23.26975,19.90968,1.01340,10053.92423,146.01039,65014.40000,2.00000,0.00000,35.58142,24.42703,71.14111,59.98671,24.55067,13.39627,11.15440,1.15856,10464.11188,189.94488
'090010105006',755,5.00031,4.55775,0.07848,0.27165,41054.55261,2095.24112,9.55471,39527.02703,81268.00000,2.66000,1.19674,43.87008,30.45300,59.94885,46.53177,33.15090,19.73382,13.41707,1.77980,18180.41005,137.01817,65014.40000,2.66000,1.19674,51.23739,35.09288,69.53390,53.38939,39.03971,22.89520,16.14451,1.69890,17625.08895,138.29157,121902.00000,4.00000,2.00000,35.70419,22.69114,45.00597,31.99291,29.50301,16.48995,13.01306,2.40345,24608.92218,129.58914,56600.00000,3.00000,1.00000,55.98451,38.55540,76.48563,59.05652,42.31709,24.88798,17.42911,1.63516,16907.83148,146.56625,11139.00000,1.00000,1.00000,184.50264,136.81659,236.21284,188.52680,150.02917,102.34312,47.68605,0.88620,9372.89082,132.02286,61103.75940,1.00000,1.00000,49.64063,37.53361,73.50843,61.40140,33.72876,21.62174,12.10702,1.19719,11903.20368,122.30950,30551.87970,1.00000,1.00000,80.35682,59.55101,113.71297,92.90716,58.11939,37.31358,20.80581,1.07055,10872.79556,126.26503,65014.40000,2.00000,0.00000,46.56590,35.14488,68.84506,57.42405,31.71312,20.29210,11.42102,1.21029,11075.90260,156.75098
'090010106001',265,4.69140,4.47087,0.20245,0.70859,44556.86987,2207.16944,4.97844,32779.31034,81268.00000,2.66000,1.19674,47.85017,34.42872,61.41082,47.98937,34.98750,21.56604,13.42145,1.79286,17435.22551,162.06263,65014.40000,2.66000,1.19674,58.18903,42.03419,76.14156,59.98671,41.16053,25.00569,16.15485,1.71210,16893.64892,163.29846,121902.00000,4.00000,2.00000,37.47521,24.43179,45.03632,31.99291,30.30326,17.25985,13.04341,2.41779,24073.83089,150.77779,56600.00000,3.00000,1.00000,65.07383,47.63866,86.33976,68.90459,44.90246,27.46729,17.43517,1.64891,16035.57843,177.56843,11139.00000,1.00000,1.00000,199.79591,152.17291,282.36008,234.73708,121.48136,73.85836,47.62300,0.89760,8935.78924,143.41730,61103.75940,1.00000,1.00000,55.39929,43.32905,75.89609,63.82586,35.95746,23.88723,12.07023,1.20755,11361.26010,133.99046,30551.87970,1.00000,1.00000,100.00197,79.25005,143.67281,122.92089,58.57889,37.82697,20.75192,1.08133,10373.54632,137.82931,65014.40000,2.00000,0.00000,52.71358,41.35193,71.34837,59.98671,35.03794,23.67628,11.36165,1.22263,9830.88271,196.40157
'090010106002',234,3.83278,3.55986,0.15213,0.47161,44589.63049,2169.33514,7.45048,52107.14286,81268.00000,2.66000,1.19674,41.69724,28.10281,61.58380,47.98937,34.04857,20.45413,13.59443,1.77522,17534.92296,204.93795,65014.40000,2.66000,1.19674,50.17070,33.80359,76.35381,59.98671,40.10027,23.73316,16.36710,1.69417,16988.49724,206.05756,121902.00000,4.00000,2.00000,33.79359,20.71671,45.06979,31.99291,29.45659,16.37971,13.07688,2.37139,24039.94398,206.73565,56600.00000,3.00000,1.00000,55.78635,38.01186,86.67909,68.90459,43.90453,26.13004,17.77449,1.63984,16242.85209,219.55207,11139.00000,1.00000,1.00000,172.45460,124.35068,257.68395,209.58003,139.67408,91.57016,48.10392,0.87958,8805.34750,175.19077,61103.75940,1.00000,1.00000,46.15573,33.98139,76.00020,63.82586,34.67709,22.50275,12.17434,1.19176,11267.80710,166.65045,30551.87970,1.00000,1.00000,77.39221,56.43897,131.28050,110.32727,56.66594,35.71271,20.95323,1.06463,10265.03057,170.12829,65014.40000,2.00000,0.00000,44.76431,32.91076,71.84026,59.98671,34.35048,22.49693,11.85355,1.25169,10279.32621,224.24465
'090010106003',451,5.63546,4.83733,0.12871,0.40758,44969.95601,2200.38764,6.38937,60628.74251,81268.00000,2.66000,1.19674,52.96849,39.77743,61.18043,47.98937,38.17680,24.98574,13.19106,1.74623,17310.04445,164.57424,65014.40000,2.66000,1.19674,64.29196,48.42603,75.08761,59.22168,44.84638,28.98045,15.86593,1.66559,16761.08704,165.91914,121902.00000,4.00000,2.00000,40.75485,27.95661,44.79116,31.99291,33.48449,20.68625,12.79825,2.36505,23663.62560,152.90253,56600.00000,3.00000,1.00000,70.54391,53.41069,82.69132,65.55810,48.66347,31.53025,17.13322,1.60200,16007.24371,177.61450,11139.00000,1.00000,1.00000,232.90805,186.34120,288.95845,242.39160,131.94770,85.38086,46.56685,0.85873,8725.64614,154.53595,61103.75940,1.00000,1.00000,62.72437,50.87375,75.67649,63.82586,39.39448,27.54385,11.85063,1.16776,11207.41727,144.27715,30551.87970,1.00000,1.00000,102.39640,82.04418,123.70481,103.35259,64.01478,43.66256,20.35222,1.04191,10196.77659,148.45480,65014.40000,2.00000,0.00000,59.08972,47.85474,71.22169,59.98671,37.23710,26.00212,11.23498,1.18154,10207.07327,194.62665
'090010107001',223,1.01429,1.01053,0.05438,0.14048,42637.86294,2183.07289,7.83825,36061.06557,81268.00000,2.66000,1.19674,49.53155,34.80913,49.71391,34.99149,47.94583,33.22341,14.72242,1.95437,20131.99987,140.45001,65014.40000,2.66000,1.19674,57.95205,40.19284,57.79836,40.03915,59.28847,41.52926,17.75921,1.87161,19572.87886,140.94768,121902.00000,4.00000,2.00000,40.11276,25.94690,40.54952,26.38367,36.31479,22.14894,14.16586,2.58591,27571.42527,131.76954,56600.00000,3.00000,1.00000,63.91861,44.62557,63.56469,44.27165,66.99622,47.70318,19.29304,1.81819,18829.29339,150.20602,11139.00000,1.00000,1.00000,210.78388,157.85043,201.06165,148.12820,295.32505,242.39160,52.93345,1.00966,10422.57034,126.90084,61103.75940,1.00000,1.00000,59.58965,46.28149,59.83050,46.52234,57.49529,44.18713,13.30816,1.33490,12981.86859,123.10471,30551.87970,1.00000,1.00000,94.65919,71.71607,92.74349,69.80038,111.31738,88.37427,22.94311,1.20245,11939.65688,124.65059,65014.40000,2.00000,0.00000,56.37452,43.56381,56.60849,43.79778,54.33997,41.52926,12.81071,1.39871,11914.95503,164.78706
'090010107002',551,9.16576,9.13138,0.13258,0.48060,43634.59954,2178.39089,10.42820,30320.65728,81268.00000,2.66000,1.19674,35.67218,22.76506,35.52403,22.61691,35.70343,22.79631,12.90712,1.69175,16492.62942,196.60748,65014.40000,2.66000,1.19674,41.88732,26.36984,41.52075,26.00327,41.96466,26.44718,15.51748,1.61187,15944.10530,198.25555,121902.00000,4.00000,2.00000,31.19045,18.72243,29.69866,17.23064,31.50520,19.03719,12.46802,2.28906,22337.53267,198.83122,56600.00000,3.00000,1.00000,45.45713,28.69540,45.91368,29.15194,45.36080,28.59907,16.76173,1.54879,15238.13387,208.86254,11139.00000,1.00000,1.00000,136.60637,90.80721,193.92735,148.12820,124.51227,78.71312,45.79915,0.82887,8252.77598,179.34639,61103.75940,1.00000,1.00000,37.75174,26.11765,41.40240,29.76831,36.98149,25.34740,11.63409,1.13211,10731.24205,166.77501,30551.87970,1.00000,1.00000,62.61429,42.61379,74.00700,54.00650,60.21056,40.21006,20.00050,1.00862,9721.94727,171.89440,65014.40000,2.00000,0.00000,35.11842,24.03116,38.85404,27.76678,34.33024,23.24298,11.08726,1.14909,10013.07751,209.37415
'090010107003',504,5.27278,5.12209,0.09147,0.28456,43089.19222,2173.34547,6.45466,21333.20000,81268.00000,2.66000,1.19674,40.58043,27.43528,61.13452,47.98937,25.16487,12.01972,13.14515,1.75640,17021.78788,160.93182,65014.40000,2.66000,1.19674,48.48620,32.67943,73.47285,57.66608,29.74621,13.93944,15.80677,1.67575,16468.27130,162.23678,121902.00000,4.00000,2.00000,32.02535,19.35934,44.65892,31.99291,22.55017,9.88417,12.66600,2.35690,23087.12532,152.01237,56600.00000,3.00000,1.00000,53.13418,36.02515,80.90270,63.79367,32.30780,15.19876,17.10903,1.61738,15744.05658,174.40369,11139.00000,1.00000,1.00000,151.31532,104.96373,236.55324,190.20166,87.38688,41.03529,46.35159,0.87124,8588.05338,146.62751,61103.75940,1.00000,1.00000,46.76522,34.92673,75.66435,63.82586,25.09087,13.25238,11.83849,1.18036,11104.60151,136.67341,30551.87970,1.00000,1.00000,75.32820,55.02644,120.69893,100.39717,41.30015,20.99839,20.30176,1.05448,10079.79874,140.72697,65014.40000,2.00000,0.00000,44.38062,32.93757,71.42976,59.98671,24.09376,12.65071,11.44305,1.22030,10287.40562,188.95705
'090010107004',428,5.67349,5.41603,0.22778,0.59475,43547.52771,2210.85248,4.91344,44893.20988,81268.00000,2.66000,1.19674,44.53143,31.31494,45.13351,31.91702,21.70692,8.49043,13.21649,1.77214,17471.83041,139.50534,65014.40000,2.66000,1.19674,51.93708,36.03584,52.60770,36.70646,26.51427,10.61303,15.90124,1.69159,16932.46433,140.85431,121902.00000,4.00000,2.00000,36.63082,23.71214,37.10701,24.18832,18.57897,5.66028,12.91868,2.41438,24056.42587,119.76065,56600.00000,3.00000,1.00000,57.02647,39.92737,57.75813,40.65903,29.28991,12.19081,17.09910,1.62228,16083.23233,153.00098,11139.00000,1.00000,1.00000,168.38886,121.41988,169.95775,122.98877,108.91350,61.94452,46.96898,0.87950,9015.27403,135.78857,61103.75940,1.00000,1.00000,53.31760,41.40524,54.11195,42.19959,23.20463,11.29227,11.91236,1.18790,11423.88326,125.49878,30551.87970,1.00000,1.00000,83.72060,63.24523,84.79318,64.31781,43.05991,22.58454,20.47537,1.06231,10443.03598,129.68904,65014.40000,2.00000,0.00000,49.68226,38.68935,50.42288,39.42997,21.60595,10.61303,10.99291,1.17242,9935.26907,178.92276
'090010108001',316,5.26574,4.13028,0.18299,0.44440,33540.28030,2113.42171,9.02095,52701.91388,81268.00000,2.66000,1.19674,43.02043,29.50114,44.76632,31.24703,41.31820,27.79891,13.51929,1.77483,18065.29794,165.95577,65014.40000,2.66000,1.19674,50.35488,34.08161,52.18162,35.90835,48.57381,32.30054,16.27327,1.69341,17521.92613,167.25992,121902.00000,4.00000,2.00000,35.95530,22.90298,36.72868,23.67636,35.20126,22.14894,13.05232,2.38247,24514.84183,165.59807,56600.00000,3.00000,1.00000,56.02556,38.41780,57.37461,39.76686,54.71023,37.10247,17.60775,1.63241,16796.52994,177.48965,11139.00000,1.00000,1.00000,202.80517,154.54225,167.94922,119.68631,236.78971,188.52680,48.26292,0.88440,9354.35037,149.09599,61103.75940,1.00000,1.00000,49.99635,37.79379,53.51022,41.30766,46.57033,34.36777,12.20256,1.19938,11793.51505,139.14798,30551.87970,1.00000,1.00000,86.81231,65.80950,83.81124,62.80842,89.73835,68.73554,21.00281,1.07111,10800.22480,143.19906,65014.40000,2.00000,0.00000,47.07001,35.43842,50.28835,38.65676,43.93213,32.30054,11.63160,1.22832,10896.96531,181.50482
'090010108002',433,2.39923,2.35444,0.13050,0.30450,35558.22510,2136.06063,6.41739,58872.30769,81268.00000,2.66000,1.19674,55.70150,41.71190,59.23831,45.24870,37.96835,23.97875,13.98960,1.84021,18498.89988,177.87345,65014.40000,2.66000,1.19674,64.74865,47.89555,68.75246,51.89935,44.67402,27.82091,16.85310,1.75818,17950.14379,178.74299,121902.00000,4.00000,2.00000,43.24145,29.83134,45.40302,31.99291,32.40357,18.99347,13.41010,2.44054,25239.85592,174.50531,56600.00000,3.00000,1.00000,71.32167,53.00022,75.74521,57.42377,49.14252,30.82107,18.32145,1.70634,17202.16156,191.41519,11139.00000,1.00000,1.00000,272.16666,222.23895,292.31931,242.39160,171.12351,121.19580,49.92771,0.92599,9536.81128,153.04449,61103.75940,1.00000,1.00000,66.99970,54.39091,72.62245,60.01366,38.80787,26.19908,12.60879,1.24562,12017.04682,146.41166,30551.87970,1.00000,1.00000,104.68496,82.97429,112.42090,90.71023,65.89780,44.18713,21.71067,1.11546,11007.03147,149.11272,65014.40000,2.00000,0.00000,63.69245,51.38123,68.55959,56.24838,39.28912,26.97790,12.31122,1.31882,10993.57070,201.74873
'090010108003',335,2.49686,2.11014,0.09448,0.27715,33435.07205,2186.73773,9.52707,50595.34050,81268.00000,2.66000,1.19674,60.36961,46.13799,61.10293,46.87131,47.45503,33.22341,14.23163,1.88767,19611.76233,129.93004,65014.40000,2.66000,1.19674,70.23498,53.08208,70.89097,53.73807,58.68216,41.52926,17.15290,1.80538,19058.64632,130.81971,121902.00000,4.00000,2.00000,45.23130,31.46398,45.76023,31.99291,35.91625,22.14894,13.76731,2.51973,26734.87498,124.72878,56600.00000,3.00000,1.00000,77.38264,58.82524,78.01418,59.45678,66.26058,47.70318,18.55740,1.74509,18298.41355,138.67619,11139.00000,1.00000,1.00000,242.62588,191.42103,239.73166,188.52680,293.59645,242.39160,51.20486,0.96554,10292.38615,120.59193,61103.75940,1.00000,1.00000,74.06200,61.16740,75.02618,62.13158,57.08173,44.18713,12.89460,1.28718,12805.87873,113.80560,30551.87970,1.00000,1.00000,115.71614,93.49912,116.00714,93.79012,110.59130,88.37427,22.21703,1.15620,11782.32026,116.56917,65014.40000,2.00000,0.00000,69.57569,57.40900,70.47738,58.31068,53.69596,41.52926,12.16670,1.31842,11688.54021,147.33807
